Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position	Left foot lateral position	Right foot lateral position	Left hip	Right hip
5953.387888	0.333966	0.308433	288.539307	298.330933	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278958	0.208506	0.912377	0.925461
5953.391221	0.333971	0.308428	288.983582	297.538940	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208508	0.912399	0.925513
5953.394555	0.333971	0.308428	288.983582	297.538940	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208508	0.912399	0.925513
5953.397888	0.333971	0.308428	288.983582	297.538940	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208508	0.912399	0.925513
5953.401221	0.333976	0.308434	289.569061	296.706787	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912419	0.925560
5953.404555	0.333976	0.308434	289.569061	296.706787	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912419	0.925560
5953.407888	0.333976	0.308434	289.569061	296.706787	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912419	0.925560
5953.411221	0.333975	0.308448	290.398529	295.779510	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208492	0.912436	0.925600
5953.414555	0.333975	0.308448	290.398529	295.779510	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208492	0.912436	0.925600
5953.417888	0.333975	0.308448	290.398529	295.779510	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208492	0.912436	0.925600
5953.421221	0.333978	0.308454	292.637360	294.323822	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278946	0.208473	0.912486	0.925689
5953.424555	0.333978	0.308454	292.637360	294.323822	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278946	0.208473	0.912486	0.925689
5953.427888	0.333978	0.308454	292.637360	294.323822	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278946	0.208473	0.912486	0.925689
5953.431221	0.333976	0.308456	292.669769	294.224152	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278951	0.208472	0.912486	0.925687
5953.434555	0.333976	0.308456	292.669769	294.224152	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278951	0.208472	0.912486	0.925687
5953.437888	0.333976	0.308456	292.669769	294.224152	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278951	0.208472	0.912486	0.925687
5953.441221	0.333972	0.308457	292.838562	293.876221	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278960	0.208468	0.912492	0.925687
5953.444555	0.333972	0.308457	292.838562	293.876221	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278960	0.208468	0.912492	0.925687
5953.447888	0.333972	0.308457	292.838562	293.876221	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278960	0.208468	0.912492	0.925687
5953.451221	0.333969	0.308454	293.230774	293.443390	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278963	0.208465	0.912511	0.925701
5953.454555	0.333969	0.308454	293.230774	293.443390	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278963	0.208465	0.912511	0.925701
5953.457888	0.333969	0.308454	293.230774	293.443390	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278963	0.208465	0.912511	0.925701
