Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
1357.926689	0.207875	0.137368	94.981979	109.931976	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154414	0.705047	0.737457
1357.930022	0.207875	0.137370	95.212883	110.535919	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154417	0.704923	0.737430
1357.933356	0.207875	0.137370	95.212883	110.535919	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154417	0.704923	0.737430
1357.936689	0.207875	0.137370	95.212883	110.535919	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154417	0.704923	0.737430
1357.940022	0.207875	0.137379	95.658768	111.292595	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154419	0.704781	0.737414
1357.943356	0.207875	0.137379	95.658768	111.292595	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154419	0.704781	0.737414
1357.946689	0.207875	0.137379	95.658768	111.292595	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154419	0.704781	0.737414
1357.950022	0.207875	0.137403	96.022934	112.087830	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154422	0.704661	0.737406
1357.953356	0.207875	0.137403	96.022934	112.087830	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154422	0.704661	0.737406
1357.956689	0.207875	0.137403	96.022934	112.087830	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154422	0.704661	0.737406
1357.960022	0.207875	0.137489	96.064407	112.633263	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154431	0.704598	0.737416
1357.963356	0.207875	0.137489	96.064407	112.633263	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154431	0.704598	0.737416
1357.966689	0.207875	0.137489	96.064407	112.633263	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154431	0.704598	0.737416
