Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
4413.649563	-0.028859	-0.030845	505.451630	253.355698	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248946	0.222455	1.117634	1.101568
4413.652896	-0.028859	-0.030845	505.451630	253.355698	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248946	0.222455	1.117634	1.101568
4413.656229	-0.028858	-0.030836	506.639740	251.750519	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248940	0.222465	1.117667	1.101510
4413.659563	-0.028858	-0.030836	506.639740	251.750519	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248940	0.222465	1.117667	1.101510
4413.662896	-0.028858	-0.030836	506.639740	251.750519	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248940	0.222465	1.117667	1.101510
4413.666229	-0.028859	-0.030830	508.040009	250.375824	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248931	0.222467	1.117686	1.101440
4413.669563	-0.028859	-0.030830	508.040009	250.375824	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248931	0.222467	1.117686	1.101440
4413.672896	-0.028859	-0.030830	508.040009	250.375824	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248931	0.222467	1.117686	1.101440
4413.676229	-0.028859	-0.030826	509.385742	249.090378	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248926	0.222470	1.117698	1.101360
4413.679563	-0.028859	-0.030826	509.385742	249.090378	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248926	0.222470	1.117698	1.101360
4413.682896	-0.028859	-0.030826	509.385742	249.090378	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248926	0.222470	1.117698	1.101360
4413.686229	-0.028860	-0.030821	510.724304	247.669678	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222472	1.117708	1.101272
4413.689563	-0.028860	-0.030821	510.724304	247.669678	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222472	1.117708	1.101272
4413.692896	-0.028860	-0.030821	510.724304	247.669678	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222472	1.117708	1.101272
4413.696229	-0.028858	-0.030813	512.249878	246.334946	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248915	0.222472	1.117720	1.101191
4413.699563	-0.028858	-0.030813	512.249878	246.334946	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248915	0.222472	1.117720	1.101191
4413.702896	-0.028858	-0.030813	512.249878	246.334946	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248915	0.222472	1.117720	1.101191
4413.706229	-0.028854	-0.030801	514.162598	245.133224	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248916	0.222474	1.117740	1.101110
4413.709563	-0.028854	-0.030801	514.162598	245.133224	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248916	0.222474	1.117740	1.101110
4413.712896	-0.028854	-0.030801	514.162598	245.133224	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248916	0.222474	1.117740	1.101110
4413.716229	-0.028848	-0.030792	516.020630	243.976990	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222481	1.117768	1.101025
4413.719563	-0.028848	-0.030792	516.020630	243.976990	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222481	1.117768	1.101025
4413.722896	-0.028848	-0.030792	516.020630	243.976990	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248920	0.222481	1.117768	1.101025
4413.726229	-0.028840	-0.030787	517.498657	242.712250	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248926	0.222488	1.117799	1.100936
4413.729563	-0.028840	-0.030787	517.498657	242.712250	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248926	0.222488	1.117799	1.100936
