subject_id,age,trial_type,condition,success_deltas,failure_deltas,success_mean,failure_mean,success_rate,n_success,n_failure
MUH1074,9.25,vis2,max,"[0.027064499999999825, -0.24463200000000018, 0.29334300000000013, -0.25082249999999995, -0.30267299999999997, -0.4622115]","[-0.7080299999999997, 1.0510545, -0.6902595000000002, 0.28749899999999995, 0.1515344999999999, 0.12959850000000017, 0.336411, 0.22760999999999987, 0.5245275, -0.8550135000000001, -0.005160000000000053, 0.3098385000000001, 0.5318205000000003]",-0.15665525000000002,0.09934084615384617,0.3157894736842105,6,13
MUH1074,9.25,vis2,min,"[0.043752000000000235, 0.1995030000000002, 0.03127800000000036, -0.1496535000000001, -0.07952399999999993, -0.14768249999999994, -0.24604350000000008, -0.05282999999999971]","[-0.1930890000000003, -0.009247500000000075, 0.2877989999999997, 0.07082400000000044, -0.32071350000000054, 0.424725, -0.4811025, -0.011518499999999765, 0.0226814999999998, 0.20486850000000012, 0.29392050000000003]",-0.05015006249999987,0.026286136363636314,0.42105263157894735,8,11
MUH1075,7.583333333333333,vis1,max,"[0.5290845000000006, -0.0035880000000001466, -0.10891049999999991, -0.8192805000000001]","[-0.21436499999999992, 0.2727075000000001, 0.09557399999999983, -0.343464, 0.117672, 0.1955070000000001, 0.3488639999999996, 0.46781700000000015, -0.7329600000000003, -0.31980600000000026, 0.03852900000000026, 0.05258999999999969, 0.10634100000000002, -0.15364349999999982, 0.462348]",-0.10067362499999988,0.026247399999999966,0.21052631578947367,4,15
MUH1075,7.583333333333333,vis1,min,"[0.15699449999999993, 0.22853999999999997, 0.03284400000000032, -0.08864550000000015, -0.06714749999999992, -0.4659510000000002]","[-0.32651399999999975, -1.472742, 1.528143, -0.25763250000000015, 0.08572350000000029, -0.43201800000000024, 0.6370184999999999, 0.105429, -0.7438020000000001, 0.31079250000000025, 1.1137035, -0.39206699999999994, -0.30016799999999977]",-0.033894250000000015,-0.011087192307692267,0.3157894736842105,6,13
MUH1075,7.583333333333333,invis,max,[-0.9221250000000001],"[-0.028082999999999858, 0.1423439999999998, 0.09499650000000015, -0.11810549999999997, -0.3859649999999999, 0.4316159999999998, 0.25072050000000035, -0.2129295, -0.3916620000000002, 0.12811949999999994, 0.3289394999999997, 0.2621535000000006, 0.3374159999999997, -0.0932535000000001, 0.1445430000000001, -0.260532, 0.12731099999999995, 0.12136650000000015]",-0.9221250000000001,0.048833083333333346,0.05263157894736842,1,18
MUH1075,7.583333333333333,invis,min,[0.7694835000000002],"[0.07652400000000004, -0.3335115000000002, -0.6367020000000001, 0.5015324999999997, 0.06653400000000032, -0.37721700000000036, 0.3887400000000003, -0.08719050000000017, -0.19567199999999962, 0.23025749999999956, 0.0033495000000001163, -0.19342799999999993, 0.27964650000000013, -0.089175, 0.04895999999999967, -0.1515225, -0.1678004999999998, -0.24324600000000007]",0.7694835000000002,-0.048884500000000025,0.05263157894736842,1,18
MUH1075,7.583333333333333,vis2,max,[],"[0.06535800000000025, 0.07536599999999982, -0.39108300000000007, -0.21801899999999996, 0.14668949999999992, -0.16667549999999975, -0.04113750000000005, 0.3199394999999998, -1.101483, 0.18149700000000002, 0.04811999999999994, 0.46827300000000016, 0.5246639999999998, -0.6588404999999999, 0.9716774999999997, -0.6378899999999996, 0.1424160000000001, 0.273042, 0.2925464999999998]",,0.01549792105263158,0.0,0,19
MUH1075,7.583333333333333,vis2,min,"[0.5524439999999999, 0.03589500000000001]","[-2.2499999999814335e-05, 0.06365399999999988, 0.018690000000000095, 0.20504100000000003, -0.20253300000000007, 0.1867620000000001, -0.2789625, 0.2871044999999999, -0.19825349999999986, 0.040310999999999986, -0.32864249999999995, -0.3300675000000002, 0.001971000000000167, 0.16544399999999992, 0.024046500000000304, 0.15237299999999987, -0.4834290000000001]",0.2941695,-0.03979491176470587,0.10526315789473684,2,17
MUH1078,10.416666666666666,vis1,max,"[-0.022275000000000045, -1.113216, -0.06419100000000011, 0.11325899999999978, -1.4130719999999999]","[0.16516200000000003, 0.07808400000000004, -0.0818025, -0.009924000000000044, -0.06680850000000005, 0.14039550000000012, -0.06857250000000015, -0.34424699999999997, -0.7556955, 1.8625545, 0.2821950000000002, 0.27334500000000017, 0.4714244999999997, -0.24321599999999965]",-0.4998990000000001,0.12163532142857146,0.2631578947368421,5,14
MUH1078,10.416666666666666,vis1,min,[],"[1.0083569999999997, -0.017938499999999635, -2.2081875, 2.312175]",,0.27360149999999994,0.0,0,4
MUH1078,10.416666666666666,invis,max,"[-0.44412450000000003, -0.25030050000000026, -0.36402449999999975, -0.287976, -0.47611500000000007, -0.2817660000000002]","[0.43244700000000025, 0.4812569999999998, 0.22405799999999987, 0.0597840000000005, -0.061351500000000225, 0.053221500000000255, 0.07631549999999976, -0.012721500000000052, 0.30660750000000014, -0.7210065000000001, 0.8365155, 0.5931870000000004, 0.09714750000000016]",-0.35071775000000005,0.1819585384615385,0.3157894736842105,6,13
MUH1078,10.416666666666666,invis,min,"[-0.0037199999999999456, -0.33897, 0.300732, 0.10588949999999997, 0.32391900000000007, 0.5066459999999999, 0.2905755000000003]","[-0.6988515, 1.2152325000000002, -0.4400805000000001, 0.12888900000000003, -0.5735730000000001, -0.0749550000000001, -0.2678324999999999, -0.42792450000000004, -0.3962340000000002, 0.013048500000000018, -0.06184050000000019, -0.16330349999999982]",0.16929600000000006,-0.14561875000000002,0.3684210526315789,7,12
MUH1078,10.416666666666666,vis2,max,"[-0.2059949999999997, 0.10178999999999983, 0.3612885000000001, -0.059211000000000125, 0.1982955000000004, -0.8542860000000001]","[1.4907810000000001, 0.5935754999999996, -0.6078255000000001, 0.645432, -0.5551619999999997, 0.1742834999999998, -0.18013650000000014, 0.9108795000000001]",-0.07635299999999993,0.3089784375,0.42857142857142855,6,8
MUH1078,10.416666666666666,vis2,min,"[-0.2059949999999997, 0.10178999999999983, 0.3612885000000001, -0.059211000000000125, 0.1982955000000004, -0.8542860000000001]","[1.4907810000000001, 0.5935754999999996, -0.6078255000000001, 0.645432, -0.5551619999999997, 0.1742834999999998, -0.18013650000000014, 0.9108795000000001]",-0.07635299999999993,0.3089784375,0.42857142857142855,6,8
MUH1079,15.333333333333334,vis1,max,"[0.08084700000000034, -0.031057500000000182, -0.08880900000000036, 0.07102650000000033, -0.0009075000000002831, -0.034577999999999776, -0.08415600000000012, 0.04013700000000009, -0.1197585000000001, -0.19335000000000013, 0.01950150000000006, 0.05559450000000021, -0.24446849999999998, -0.18226800000000054, -0.2772359999999998]","[0.12746550000000045, 0.16056599999999976, 0.14949600000000007, 0.33584700000000023]",-0.06596550000000002,0.19334362500000013,0.7894736842105263,15,4
MUH1079,15.333333333333334,vis1,min,"[0.00827100000000014, 0.02669850000000018, 0.052543500000000076, -0.0019890000000000185, -0.04498050000000009, 0.06517800000000018, -0.11965499999999984, 0.06142499999999962, -0.037295999999999996, -0.011273999999999784, 0.077766, -0.12380550000000023, 0.12790800000000013, -0.026807999999999943, 0.16460249999999998]","[-0.10106250000000028, -0.4281569999999999, 0.5985404999999997, -0.27910499999999994]",0.014572300000000028,-0.052446000000000104,0.7894736842105263,15,4
MUH1079,15.333333333333334,invis,max,"[0.03949350000000029, -0.0853394999999999, 0.05881500000000006, -0.08471099999999998, 0.009002999999999872, 0.032173499999999855, 0.040597500000000064, 0.04638000000000009, -0.13849650000000002, 0.0447375000000001, -0.1204799999999997, 0.05306999999999995, 0.016109999999999847, -0.025098000000000287, -0.06800099999999976, 0.012836999999999765, 0.0880500000000004, -0.09679200000000021, 0.0015810000000002766]",[],-0.00926684210526312,,1.0,19,0
MUH1079,15.333333333333334,invis,min,"[-0.0017519999999997538, 0.04750949999999965, -0.00986549999999986, -0.0932925, 0.09769199999999989, -0.03052049999999973, 0.04705199999999987, -0.014136000000000148, -0.11130299999999993, 0.1998660000000001, 0.13518149999999984, 0.046947000000000294, -0.061787999999999954, 0.09325349999999988]","[-0.28193400000000013, -0.4943534999999999, 0.7657440000000002, 0.14611199999999958, -0.885783]",0.024631714285714295,-0.15004290000000003,0.7368421052631579,14,5
MUH1079,15.333333333333334,vis2,max,"[0.021278999999999826, 0.10660650000000027, 0.06520800000000015, 0.032485499999999945, -0.13221000000000016, 0.03851249999999995, -0.03469649999999991, -0.06273300000000015, 0.0019305000000002792, -0.08998350000000022, 0.05163900000000021, -0.007379999999999942, 0.1122074999999998, 0.015930000000000444, 0.028019999999999712, -0.038049, -0.0858509999999999, 0.022664999999999935]",[0.047267999999999866],0.0025322500000000137,0.047267999999999866,0.9473684210526315,18,1
MUH1079,15.333333333333334,vis2,min,"[-0.016276499999999805, 0.010006499999999807, -0.10175699999999988, 0.032345999999999986, -0.03029550000000003, -0.09954599999999991, 0.08269649999999995, -0.03275400000000017, 0.04225800000000035, 0.03133499999999967, -0.022765499999999994, 0.019464000000000148, 0.007753499999999969, -0.08029200000000003, 0.1714785000000001, -0.20365499999999992, 0.012086999999999959, -0.019438500000000136, 0.02091450000000017]",[],-0.009286342105263147,,1.0,19,0
MUH1080,15.666666666666666,vis1,max,"[0.012790500000000371, -0.04018350000000037, 0.01658700000000035, -0.005329500000000209, -0.04259099999999982, 0.046234499999999734, -0.04836599999999969, 0.008075999999999972, -0.02211300000000005, 0.04846349999999955, 0.10908150000000028, -0.1722269999999999, 0.12348899999999974, -0.16161599999999998, 0.11420100000000044, 0.09328799999999982, -0.12166800000000011]","[-0.01345649999999976, 0.15291299999999985]",-0.0024637058823529347,0.06972825000000005,0.8947368421052632,17,2
MUH1080,15.666666666666666,vis1,min,"[-0.012471000000000121, -0.08833800000000003, 0.04544550000000003, -0.024479999999999835, -0.019659000000000093, 0.024277499999999952, -0.03525299999999998, -0.027071999999999985, 0.08891249999999973, 0.035185500000000314, -0.1467615000000002, 0.10558950000000022, -0.06236549999999985, 0.04966199999999965, -0.06990600000000002, 0.1310610000000001, 0.08459550000000005]","[-0.008135999999999921, 0.08249550000000005]",0.004613117647058818,0.03717975000000007,0.8947368421052632,17,2
MUH1080,15.666666666666666,invis,max,"[-0.22175999999999974, 0.0315884999999998, -0.028663500000000397, 0.05244300000000024, -0.056603999999999655, 0.11940899999999965, -0.044931000000000054, -0.07130849999999977, 0.02783099999999994, 0.028432500000000083, -0.009246000000000087, -0.07519049999999972, -0.02212499999999995, 0.024493499999999724, -0.0010724999999998097, 0.034111500000000294, 0.03946499999999986, -0.0982050000000001]",[0.09357299999999968],-0.015073999999999983,0.09357299999999968,0.9473684210526315,18,1
MUH1080,15.666666666666666,invis,min,"[-0.12643649999999984, 0.07366799999999962, -0.0008174999999996935, 0.033557999999999755, -0.10976549999999952, 0.16879049999999962, 0.002906999999999993, -0.008590499999999723, -0.026932500000000248, -0.03395999999999999, 0.065442, -0.012526499999999885, 0.06841950000000008, -0.0019320000000000448, 0.06531149999999997, -0.029424000000000117, 0.009565500000000338, -0.030279000000000167]",[-0.13230750000000002],0.005944333333333341,-0.13230750000000002,0.9473684210526315,18,1
MUH1080,15.666666666666666,vis2,max,"[0.06343200000000015, -0.07653899999999991, -0.03226500000000021, 0.2518260000000003, -0.26815200000000017, -0.06566100000000041, -0.12449849999999962, -0.04963650000000053, 0.06955350000000049, -0.05152200000000029, -0.0666629999999997, 0.1592340000000001]","[0.12886050000000004, -0.36505350000000014, 0.18959400000000004, 0.04488749999999975, 0.10996200000000034, 0.0780240000000001, 0.14874300000000007]",-0.01590762499999998,0.047859642857142885,0.631578947368421,12,7
MUH1080,15.666666666666666,vis2,min,"[-0.06929249999999998, 0.05898300000000023, -0.10018950000000038, 0.004431000000000296, 0.05025299999999988, -0.05196899999999993, -0.01600950000000001, 0.2770920000000001, 0.019643999999999995, 0.04142400000000013, 0.12670650000000006, -0.09182699999999988, -0.034189500000000095, 0.0364709999999997, 0.0038565000000003735, -0.021166500000000088, 0.08899799999999991, 0.023599499999999995]",[-0.2719935000000002],0.019267500000000017,-0.2719935000000002,0.9473684210526315,18,1
MUH1081,10.416666666666666,vis1,max,"[0.06666749999999988, -0.007048499999999791, 0.23712449999999974, 0.02677200000000024, -0.051742500000000025, 0.0494699999999999, 0.3538589999999999, -0.2982960000000001, -0.23845050000000034, -0.043915499999999774]","[-0.4033665000000002, -0.2812079999999999, -0.4397355000000003, 0.26444250000000036, 0.13024950000000013, 0.11134200000000005, 0.4852305000000001, -0.6106590000000001, 0.20122649999999975]",0.009443999999999963,-0.060275333333333334,0.5263157894736842,10,9
MUH1081,10.416666666666666,vis1,min,"[0.024869999999999948, 0.09227249999999998, 0.04132050000000009, -0.05383500000000008, -0.040535999999999905, 0.25321499999999997, 0.012129000000000278, -0.05537250000000027, 0.06100949999999994, 0.020943000000000156, 0.0010004999999999598, 0.07258050000000016, -0.15024300000000013, -0.02707349999999975, 0.140142]","[-0.13909649999999996, -0.35162249999999995, 0.21576899999999988, -0.2081430000000002]",0.02616150000000002,-0.12077325000000005,0.7894736842105263,15,4
MUH1081,10.416666666666666,invis,max,"[-0.2532255000000001, 0.014853000000000005, -0.04350600000000027, 0.005017500000000563, -0.1573380000000002, 0.1227315, -0.22939050000000005, -0.13629449999999954, 0.0652140000000001, -0.0027540000000003673, -0.004073999999999689, 0.019007999999999914]","[0.03502950000000027, 0.14395950000000024, -0.06477300000000019, -0.06989400000000012, 0.6652875000000003, -0.24235500000000032, 0.23944049999999972]",-0.04997987499999997,0.10095642857142854,0.631578947368421,12,7
MUH1081,10.416666666666666,invis,min,"[0.12246749999999995, 0.09089399999999959, 0.18152250000000025, 0.056155500000000025, -0.11631000000000014, 0.25768499999999994, -0.10811549999999981, 0.09133049999999976, -0.1787669999999999, 0.08486099999999985, -0.06979500000000005, 0.24700800000000034]","[0.3598230000000002, -0.31189199999999984, 0.2992140000000001, -0.4203000000000001, -0.14390249999999982, -0.008733000000000102, -0.2841495000000003]",0.054911374999999985,-0.0728485714285714,0.631578947368421,12,7
MUH1081,10.416666666666666,vis2,max,[-1.544253],"[-1.0576500000000002, -0.04901399999999967, -1.1890695000000002, 0.0287909999999999, -0.25799099999999997, 0.1121295, 0.4874925000000001, 0.02580749999999976, -0.24242099999999978, 0.008234999999999992, 1.444194, -0.0802425, -0.2699579999999999, 0.02800649999999999, 1.4820495, -1.3778025, 0.019190999999999958, 0.2470215]",-1.544253,-0.03562391666666667,0.05263157894736842,1,18
MUH1081,10.416666666666666,vis2,min,[],"[-0.08261850000000004, 0.03621299999999994, -0.2785679999999999]",,-0.1083245,0.0,0,3
MUH1082,11.75,vis1,max,"[0.3273449999999998, -0.29244000000000003, -0.005049000000000081, -0.17110799999999982, -0.006200999999999901, 0.17236499999999966, -0.2155199999999997]","[-0.3534869999999999, 0.15677850000000015, 0.3690104999999999, -0.19637700000000002, 0.04451099999999997, -0.21226650000000014, 0.5723850000000001, -0.5934060000000003, 0.22353749999999994, -0.10959899999999978, 0.9673769999999999, -0.49916399999999994]",-0.0272297142857143,0.030774999999999997,0.3684210526315789,7,12
MUH1082,11.75,vis1,min,"[0.09630000000000005, -0.222696, 0.1521705000000002, -0.10979700000000014, 0.0014175000000000715, -0.08255550000000023, 0.004879500000000148, -0.007631999999999861, 0.2077064999999998, -0.20762699999999978, 0.11237099999999978, -0.0455715000000001, 0.055479000000000056, -0.092889, 0.23389950000000015, -0.15868349999999998, -0.08900850000000005, -0.10643999999999987]",[0.47786099999999987],-0.014370916666666653,0.47786099999999987,0.9473684210526315,18,1
MUH1082,11.75,invis,max,"[-0.21077850000000042, -0.3949484999999999, 0.022928999999999977, 0.12675150000000013]","[0.33217200000000036, 0.10398300000000038, -0.6883365000000001, 1.189524, -0.8007435, 0.5070284999999999, 0.1874625000000001, 0.4975004999999997, -0.6481364999999997, 0.49677749999999987, -0.4952399999999999, 0.022882499999999695, -0.08439749999999968, 0.14534999999999965, 1.1792145000000005]",-0.11401162500000006,0.12966940000000005,0.21052631578947367,4,15
MUH1082,11.75,invis,min,"[0.09912750000000004, 0.06664500000000007, -0.04066500000000017, -0.10101749999999976, 0.035953500000000194, 0.04370399999999952, 0.1195710000000001, 0.051515999999999895, -0.11006550000000015, -0.10930799999999996, 0.2737590000000001, 0.002410500000000315, 0.23278049999999983, 0.15559200000000017, -0.17427150000000013, 0.37074149999999984]","[-0.06610049999999967, -0.18371700000000013, -0.36059850000000004]",0.05727956249999999,-0.20347199999999996,0.8421052631578947,16,3
MUH1082,11.75,vis2,max,"[0.0722265000000002, -0.21377400000000035, -0.0696254999999999, -0.0057149999999994705, 0.1974629999999995, -0.4430204999999998, 0.0028724999999996115, -0.11115599999999981, 0.09690300000000018, -0.08392650000000001, -0.3243195000000001, -0.09704399999999991]","[-0.43446300000000004, 0.6556155000000001, 0.02244149999999978, 0.10315649999999987, 0.11925000000000008, 0.23193600000000014, 0.2963819999999999]",-0.08159299999999998,0.1420455,0.631578947368421,12,7
MUH1082,11.75,vis2,min,"[0.020425499999999985, -0.10967850000000001, 0.18917699999999993, -0.34070849999999986, -0.07461000000000007, 0.022923000000000027, 0.0013664999999998262, 0.034048499999999926, -0.40428299999999995, -0.002898000000000067, 0.522885, 0.2882640000000001]","[0.18745650000000014, 0.74274, -0.5661509999999998, 0.9204435000000002, -0.4667340000000002, -0.7745805000000001, 1.9500000000061135e-05]",0.012242624999999988,0.006170571428571454,0.631578947368421,12,7
MUH1083,16.583333333333332,vis1,max,"[-0.025993500000000225, -0.03913949999999966, -0.008600999999999637, -0.16747800000000002, -0.4000425000000001, 0.06516600000000006, -0.149934, -0.012869999999999493, -0.04296600000000028, 0.015217499999999884, -0.04937099999999983, -0.42734850000000013]","[0.019041000000000086, 0.035006999999999344, 0.1291875, 0.03685499999999964, 0.2890050000000004, 0.19220550000000003, 0.11814449999999965]",-0.10361337499999995,0.11706364285714274,0.631578947368421,12,7
MUH1083,16.583333333333332,vis1,min,[0.4506375],"[-0.32709149999999987, 0.0020579999999998932, 0.4539315000000004, -0.1151895000000005, -0.040453499999999476, -0.05450250000000034, 0.1358505000000001, 0.006895499999999721, -0.07209599999999972, -0.56121, 0.2427674999999998, -0.29610749999999975, 0.06713550000000001, 0.3879735000000002, -0.3526830000000003, 0.2925930000000001, -0.5044515000000005, 0.4619850000000003]",0.4506375,-0.015144166666666662,0.05263157894736842,1,18
MUH1083,16.583333333333332,invis,max,"[-0.055449000000000304, 0.05587650000000011, -0.027865499999999876, -0.06186450000000043, -0.06947249999999983, 0.20203650000000017, -0.0572910000000002, -0.006924000000000152, -0.07340849999999977, 0.052973999999999855, -0.08701499999999962, 0.1136294999999996, -0.01655849999999992, -0.018595499999999987, -0.05470649999999955, 0.03298199999999962, 0.050437500000000135, -0.06699300000000008, -0.02442600000000006]",[],-0.005928078947368435,,1.0,19,0
MUH1083,16.583333333333332,invis,min,[0.420015],"[0.15047549999999976, -0.7512824999999999, 0.03967649999999989, 0.11798400000000031, 0.06449249999999962, -0.003267000000000131, -0.17835449999999975, -0.030021000000000075, 0.4113195000000003, -0.41836950000000006, 0.0911099999999998, 0.19451099999999988, 0.04900200000000021, 0.06357150000000011, -0.23161200000000015, 0.13550549999999983, -0.44340599999999997, 0.14592300000000025]",0.420015,-0.03293008333333333,0.05263157894736842,1,18
MUH1083,16.583333333333332,vis2,max,"[0.03695700000000013, 0.09924299999999997, -0.19575599999999982, -0.09088649999999987, 0.04931250000000009, -0.20344799999999985, 0.09846449999999951, -0.1890584999999998, 0.3108495000000002, 0.003418499999999991, -0.014584500000000222, 0.06322350000000032, -0.19655999999999985]","[0.12894300000000003, 0.20827499999999954, 0.0912090000000001, 0.07056450000000014, -0.4701555000000006, 0.18003000000000036]",-0.01760192307692301,0.034810999999999925,0.6842105263157895,13,6
MUH1083,16.583333333333332,vis2,min,[],"[0.18187050000000027, 0.15210149999999967, -0.004532999999999898, -0.11623200000000011, -0.08920649999999997, -0.018568499999999766, 0.27223949999999997, 0.06549750000000021, -0.05862600000000029, 0.21192300000000008, -0.30001349999999993, 0.08934299999999995, -0.3399270000000003, 0.019393500000000286, 0.02849400000000002, 0.42749550000000003, -0.15996900000000025, 0.1631355000000001, 0.11379450000000002]",,0.03359013157894737,0.0,0,19
MUH1084,15.166666666666666,vis1,max,"[-0.02884050000000027, 0.02390250000000016, 0.16484100000000002, -0.0736485, -0.005303999999999753, 0.010033500000000029, 0.0016859999999998543, -0.044398499999999785, 0.08428499999999994, -0.1006904999999998, 0.06836849999999961, 0.04412400000000005, -0.050911499999999776, -0.0806610000000001, 0.3514005, -0.19972800000000035]","[-0.1565685000000001, -0.39516149999999994, 0.15082949999999995]",0.01027865624999999,-0.13363350000000004,0.8421052631578947,16,3
MUH1084,15.166666666666666,vis1,min,"[0.1442295, -0.028435499999999836, -0.08218799999999993, 0.052813499999999625, 0.11116950000000037, -0.11936250000000004, 0.10706849999999979, -0.10041299999999964, 0.23095949999999976, 0.006751500000000021, 0.08554649999999997, -0.20108099999999984, 0.14465249999999985, -0.22088699999999983, 0.20279399999999992, -0.014813999999999883, 0.1131329999999997]","[-0.47845349999999987, 0.32975999999999983]",0.025408058823529412,-0.07434675000000002,0.8947368421052632,17,2
MUH1084,15.166666666666666,invis,max,"[0.041842500000000005, -0.15415350000000005, 0.11380049999999997, -0.07576200000000011, 0.036589500000000275, 0.016976999999999798, -0.025497000000000103, -0.025643999999999778, 0.023031000000000024, 0.00705150000000021, -0.08065349999999993, 0.08888099999999977, -0.05010000000000003, 0.15402899999999997, 0.22139100000000012, -0.14907150000000025, -0.08162850000000033]","[-0.36064799999999986, 0.1765920000000003]",0.0035931176470587974,-0.09202799999999978,0.8947368421052632,17,2
MUH1084,15.166666666666666,invis,min,"[-0.019461000000000173, 0.05270100000000011, -0.0472935000000001, 0.0472785, -0.0247949999999999, 0.01667699999999983, -0.04117799999999994, -0.026344499999999993, 0.11645700000000003, -0.11183549999999975, -0.04345800000000022, 0.0016560000000001018, -0.006165000000000198, 0.10274850000000013, 0.02643149999999994, -0.08796300000000001, 0.05044499999999985, 0.04856550000000026, -0.08747250000000029]",[],-0.0017371578947368586,,1.0,19,0
MUH1084,15.166666666666666,vis2,max,"[0.05792100000000033, -0.027159000000000155, 0.019223999999999908, -0.1314255000000002, 0.27872399999999997, 0.003581999999999752, -0.06457200000000007, 0.048721500000000084, -0.1546769999999995, -0.005479500000000304, -0.08026500000000025, 0.07344600000000012, -0.03044849999999988, -0.02273399999999981, -0.005310000000000148, -0.05100900000000008, 0.26634150000000023]","[-0.16642499999999982, 0.19214850000000006]",0.010287088235294117,0.012861750000000116,0.8947368421052632,17,2
MUH1084,15.166666666666666,vis2,min,"[-0.2580269999999998, 0.2059635000000002, -0.1690665, 0.10663650000000002, -0.050272500000000164, -0.008099999999999996, 0.13983600000000007, -0.10566900000000023, 0.10620750000000001, -0.09043199999999985, -0.08284500000000006, 0.010923000000000016, -0.012028499999999998, 0.04859849999999999, -0.016238999999999892, 0.06159300000000001, -0.08794950000000012, 0.20119350000000003, -0.16121249999999998]",[],-0.008467894736842093,,1.0,19,0
MUH1085,17.916666666666668,vis1,max,"[-0.07012499999999999, 0.1154115, -0.2944469999999999, 0.04141949999999994, 0.014797500000000241, -0.006969000000000669, -0.018199499999999702, -0.07633350000000005, 0.09834299999999985, 0.05661000000000049, -0.0841485000000004, 0.014656500000000072, -0.30503849999999977, 0.027871499999999827, -0.04482449999999982, -0.10690350000000004]","[0.17345999999999995, 0.18564900000000017, 0.3405119999999999]",-0.039867468749999996,0.23320700000000003,0.8421052631578947,16,3
MUH1085,17.916666666666668,vis1,min,"[0.08842050000000024, 0.03633299999999995, -0.11328450000000023, 0.02539950000000024, 0.12746849999999998, 0.06256499999999976, -0.13282949999999993, 0.12989849999999992, 0.020725499999999952, -0.10282049999999998, 0.15571800000000025, -0.03525150000000021, -0.014558999999999767, 0.03542549999999989, -0.10326450000000009, 0.01106100000000021, -0.038773500000000016, 0.1673144999999998]",[-0.2526554999999999],0.017752583333333332,-0.2526554999999999,0.9473684210526315,18,1
MUH1085,17.916666666666668,invis,max,"[0.13321649999999963, 0.022939500000000113, -0.12630449999999982, -0.12298349999999969, 0.08797199999999972, -0.014387999999999845, 0.10641450000000008, -0.13574399999999986, -0.003019500000000175, -0.08460299999999998, 0.19513049999999987, -0.29000249999999994]","[0.5322974999999999, -0.5370705, 0.07776449999999979, -0.03200100000000017, -0.1743884999999996, 0.7107194999999997, -0.446418]",-0.019280999999999993,0.018700499999999946,0.631578947368421,12,7
MUH1085,17.916666666666668,invis,min,"[0.0020820000000001393, 0.062370000000000037, -0.08455199999999996, 0.24381899999999979, 0.1226054999999997, -0.001094999999999846, 0.17143649999999977, 0.2270190000000003, 0.013925999999999661, 0.07147799999999993, -0.021975000000000078, 0.011989499999999875, 0.00208800000000009]","[-0.1400760000000001, -0.5494215, 0.3406020000000003, -0.1254765, -0.35401949999999993, -0.07623299999999977]",0.06316857692307688,-0.15077074999999993,0.6842105263157895,13,6
MUH1085,17.916666666666668,vis2,max,"[-0.055537499999999795, -0.16050150000000052, -0.2235014999999998, 0.21018599999999976, -0.34683449999999993, 0.05280900000000033, -0.007993499999999987, 0.060149999999999704, -0.1654334999999998, 0.2347920000000001, -0.18629700000000016, 0.0630989999999998, 0.0680310000000004, -0.10104600000000019]","[0.30285600000000024, 0.4612065000000003, -0.42811650000000023, 0.11795399999999967, 0.06138900000000014]",-0.03986271428571429,0.10305780000000002,0.7368421052631579,14,5
MUH1085,17.916666666666668,vis2,min,"[-0.08300099999999988, 0.2172209999999999, -0.2272995, 0.11341350000000006, -0.061900500000000136, 0.04608300000000032, -0.0723480000000003, 0.13667400000000018, -0.19906200000000007, 0.003147000000000011, 0.15269549999999987, -0.13592999999999988, 0.16669050000000007, -0.08549850000000014, 0.04606650000000001, 0.032968499999999956, 0.029737499999999972, -0.08221349999999972, -0.048033000000000214]",[],-0.0026625789473684208,,1.0,19,0
MUH1086,17.75,vis1,max,"[-0.06478950000000028, -0.06569249999999993, -0.17627399999999982, -0.0530280000000003, -0.3717435, -0.013912499999999994, -0.2338275000000003, -0.058189500000000116, -0.07002299999999995, -0.03023100000000012, 0.024160499999999807]","[0.146544, 0.14324400000000015, 0.28145700000000007, -0.028347000000000122, -0.14261999999999952, 0.3094349999999997, 0.008439000000000085, 0.30359400000000036]",-0.10123186363636373,0.1277182500000001,0.5789473684210527,11,8
MUH1086,17.75,vis1,min,"[0.07704149999999998, 0.12005549999999987, 0.12097950000000002, -0.125502, 0.10146900000000003, -0.5398530000000001, -0.05232149999999991, 0.06959400000000016, 0.10690050000000006]","[-0.23809950000000013, 0.012556500000000081, -0.11482649999999994, -0.09398699999999982, 0.0412094999999999, -0.19672350000000005, -0.04494449999999994, 0.49639349999999993, 0.029538000000000064, 0.2512064999999999]",-0.013515166666666658,0.014232299999999998,0.47368421052631576,9,10
MUH1086,17.75,invis,max,"[-0.09816749999999974, 0.048464999999999314, 0.03917700000000046, 0.03723749999999981, -0.01935299999999973, 0.034784999999999844, -0.014950499999999867, -0.013400999999999996, -0.08066550000000028, 0.11319150000000011, -0.0597105, -0.0015929999999997335, -0.08574750000000053, -0.033644999999999925, -0.1004505, -0.026362499999999844, -0.016612500000000363, 0.06888450000000024]",[0.2208165000000002],-0.011606583333333345,0.2208165000000002,0.9473684210526315,18,1
MUH1086,17.75,invis,min,"[-0.05681549999999991, 0.19408800000000004, -0.07704, 0.2346524999999997, 0.0344730000000002, 0.017281499999999728, 0.0378900000000002, 0.010005000000000042, -0.029887500000000067, -0.0396510000000001, 0.1437599999999999, 0.055528500000000314]","[-0.17089350000000003, 0.09354600000000013, -0.10690650000000002, 0.031907999999999825, 0.2799465000000001, 0.27113699999999996, -0.6885735]",0.043690375000000004,-0.041405142857142856,0.631578947368421,12,7
