Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position
812.317074	0.284903	-0.084424	259.036713	105.220474	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.320408	0.284903	-0.084424	259.036713	105.220474	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.323741	0.284903	-0.084424	259.036713	105.220474	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.327074	0.284903	-0.084424	259.036713	105.220474	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.330408	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.333741	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.337074	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.340408	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.343741	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.347074	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.350408	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.353741	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.357074	0.301979	-0.071150	166.090637	224.710129	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.360408	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.363741	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.367074	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.370408	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.373741	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.377074	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.380408	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.383741	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.387074	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.390408	0.318721	-0.054380	104.968361	293.504669	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.393741	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.397074	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.400408	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.403741	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.407074	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.410408	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.413741	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.417074	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.420408	0.334883	-0.032894	60.829464	316.153412	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.423741	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.427074	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.430408	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.328128	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	9.000000	1.000000	1.000000	1.000000
812.433741	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.437074	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.440408	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.443741	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.447074	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.450408	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.453741	0.342089	-0.010763	11.772581	333.344543	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.457074	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.460408	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.463741	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.467074	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.470408	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.473741	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.477074	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.480408	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.483741	0.335525	0.008405	-6.367428	318.955963	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.487074	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.490408	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.493741	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.497074	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.500408	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.503741	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.507074	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.510408	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.513741	0.320521	0.025958	-0.455363	277.012238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.517074	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.520408	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.523741	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.527074	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.530408	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.533741	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.537074	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.540408	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.543741	0.301080	0.045029	1.360575	257.606415	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.547074	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.550408	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.553741	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.557074	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.560408	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.563741	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.567074	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.570408	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.573741	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.577074	0.277945	0.063643	2.685735	272.793365	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.580408	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.583741	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.587074	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.590408	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.593741	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.597074	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.600408	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.603741	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.607074	0.250523	0.082248	0.778285	288.460907	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.610408	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.613741	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.617074	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.620408	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.623741	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.627074	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.630408	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.633741	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.637074	0.211592	0.103973	-0.728236	283.628235	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.640408	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.643741	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.647074	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.650408	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.653741	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.657074	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.660408	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.663741	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.667074	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.670408	0.165905	0.125653	0.148775	279.139862	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.673741	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.677074	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.680408	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.683741	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.687074	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.690408	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
812.693741	0.118927	0.144865	0.209939	283.475311	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	9.000000	0.352852	0.249005	0.641259	1.500000	2.500000	1.000000	0.500000	9.000000	10.000000	1.000000	1.000000	1.000000
